,id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,spectral_type,index,temperature,radius,name,description,image,external_url,premium,price
42688,42688,42808,74576.0,,Gl 320,,,8.721689,-38.882379,11.1408,-301.02,340.76,14.3,6.58,6.345,K2V,0.917,-5.66967,6.562556,-6.993424,-2.69e-06,2.798e-05,5.15e-06,2.283332833371264,-0.6786255405529013,-1.4593861412e-06,1.652051097e-06,,,Vel,1,42688,,0.2523480772480574,,,,K,230,4661.672105596946,0.7780659946984714,HIP42808,"HIP42808 belongs to the Vel constellation. For more information, visit https://explorer.openstars.org/#view/hip-42808",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip42808.png,https://explorer.openstars.org/#view/hip-42808,0,0.1
48194,48194,48331,85512.0,,Gl 370,,,9.85193,-43.502787,11.1582,461.28,-472.87,-9.6,7.67,7.432,K5V,1.156,-6.847058,4.315265,-7.681132,7.62e-06,-3.429e-05,-1.179e-05,2.5792293550497747,-0.7592668697114463,2.2363485456e-06,-2.292538451e-06,,,Vel,1,48194,,0.0927256742580593,,,,K,231,4171.182363618862,0.5893304179881674,HIP48331,"HIP48331 belongs to the Vel constellation. For more information, visit https://explorer.openstars.org/#view/hip-48331",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip48331.png,https://explorer.openstars.org/#view/hip-48331,0,0.1
26270,26270,26335,245409.0,,Gl 208,,,5.608608,11.327866,11.2397,-2.56,-57.6,21.2,8.78,8.526,K7,1.415,1.127296,10.963123,2.207773,2.38e-06,2.175e-05,1.18e-06,1.4683302704017356,0.19770855853905,-1.24112302e-08,-2.7925268e-07,,,Ori,1,26270,,0.0338532212815354,V2689,8.824,8.754,K,232,3764.2733504509724,0.43741470683071526,HIP26335,"HIP26335 belongs to the Ori constellation. For more information, visit https://explorer.openstars.org/#view/hip-26335",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip26335.png,https://explorer.openstars.org/#view/hip-26335,0,0.1
428,428,428,,,Gl 2,,,0.086297,45.786567,11.2511,869.68,-151.13,0.1,9.95,9.694,M2,1.472,7.843761,0.177365,8.064194,4.91e-06,4.756e-05,-5.67e-06,0.0225924178666492,0.7991263468844938,4.216327617e-06,-7.32698915e-07,,,And,1,428,,0.0115451611692143,,10.005,9.895,M,233,3687.4687037972612,0.2663112711476229,HIP428,"HIP428 belongs to the And constellation. For more information, visit https://explorer.openstars.org/#view/hip-428",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip428.png,https://explorer.openstars.org/#view/hip-428,0,0.09
77836,77836,78072,142860.0,5933.0,Gl 603,41Gam Ser,,15.940882,15.661617,11.2537,311.2,-1282.17,6.6,3.85,3.594,F6V,0.478,-5.56255,-9.299226,3.038014,1.54e-06,-3.05e-05,-6.553e-05,4.173313184476521,0.2733467798137887,1.5087401738e-06,-6.216135567e-06,Gam,41.0,Ser,1,77836,,3.179801427691526,,,,F,234,6108.518526683431,1.6068646380296203,HIP78072,"HIP78072 belongs to the Ser constellation. For more information, visit https://explorer.openstars.org/#view/hip-78072",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip78072.png,https://explorer.openstars.org/#view/hip-78072,0,0.11
69451,69451,69673,124897.0,5340.0,Gl 541,16Alp Boo,Arcturus,14.26103,19.18241,11.2575,-1093.45,-1999.4,-5.0,-0.05,-0.307,K2IIIp,1.239,-8.823448,-5.932531,3.698938,-5.905e-05,3.22e-05,-0.00010473,3.7335290285420872,0.3347962180586212,-5.30119519e-06,-9.693364729e-06,Alp,16.0,Boo,1,69451,,115.55799554021291,,,,K,235,4029.1453710000833,22.232525753126893,HIP69673 - Arcturus,"HIP69673 - Arcturus belongs to the Boo constellation. For more information, visit https://explorer.openstars.org/#view/hip-69673",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip69673.png,https://explorer.openstars.org/#view/hip-69673,300,0.23
47378,47378,47513,,,Gl 361,,,9.686213,13.209566,11.26,-664.26,-141.54,11.4,10.38,10.122,M2,1.49,-9.011736,6.241614,2.573084,9.86e-06,3.728e-05,-4.86e-06,2.5358447522956484,0.2305504187037737,-3.2204233544e-06,-6.86205283e-07,,,Leo,1,47378,,0.0077839493262672,,,,M,236,3664.01888321075,0.22151373038839423,HIP47513,"HIP47513 belongs to the Leo constellation. For more information, visit https://explorer.openstars.org/#view/hip-47513",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip47513.png,https://explorer.openstars.org/#view/hip-47513,0,0.09
472,472,473,38.0,,Gl 4A,,,0.094664,45.812081,11.3071,878.73,-153.87,0.2,8.2,7.933,K2,1.41,7.878784,0.195428,8.107843,5e-06,4.83e-05,-5.73e-06,0.0247829497784825,0.7995716486504125,4.2602032551e-06,-7.4598281e-07,,,And,1,472,Gl   4,0.0584520840358855,,8.311,8.171,K,237,3771.202526112049,0.5725312986303979,HIP473,"HIP473 belongs to the And constellation. For more information, visit https://explorer.openstars.org/#view/hip-473",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip473.png,https://explorer.openstars.org/#view/hip-473,0,0.1
47515,47515,47650,,,Gl 362,,,9.714579,70.039415,11.3546,-668.7,-263.78,6.0,11.19,10.914,M4,1.488,-3.202697,2.183459,10.672553,7.72e-06,3.928e-05,8.1e-07,2.5432708069455336,1.2224183921366474,-3.2419490818e-06,-1.278841526e-06,,,UMa,1,47515,,0.0037531852423791,,11.27,11.11,M,238,3666.6060105353254,0.15364441264306639,HIP47650,"HIP47650 belongs to the UMa constellation. For more information, visit https://explorer.openstars.org/#view/hip-47650",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip47650.png,https://explorer.openstars.org/#view/hip-47650,0,0.09
46945,46945,47080,82885.0,3815.0,Gl 356A,11    LMi,,9.594334,35.810133,11.3688,-730.05,-260.62,14.9,5.4,5.121,G8IV-V,0.77,-7.450851,5.430348,6.651975,6.92e-06,4.474e-05,-2.73e-06,2.5117907024050945,0.6250047341876275,-3.5393822748e-06,-1.263521414e-06,,11.0,LMi,1,46945,Gl 356,0.7791121911130922,SV,5.407,5.387,G,239,5044.386230093132,1.1670340699422146,HIP47080,"HIP47080 belongs to the LMi constellation. For more information, visit https://explorer.openstars.org/#view/hip-47080",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip47080.png,https://explorer.openstars.org/#view/hip-47080,0,0.11
20865,20865,20917,28343.0,,Gl 169,,,4.483369,21.922702,11.3921,-65.14,175.55,-31.4,8.3,8.017,K7V,1.363,4.086695,9.745911,4.253197,-9.6e-06,-3.22e-05,-3e-06,1.1737432246832242,0.38262332704114,-3.158076315e-07,8.51090416e-07,,,Tau,1,20865,,0.0541003406863467,,,,K,240,3837.9327845369094,0.5318362312297495,HIP20917,"HIP20917 belongs to the Tau constellation. For more information, visit https://explorer.openstars.org/#view/hip-20917",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip20917.png,https://explorer.openstars.org/#view/hip-20917,0,0.1
67711,67711,67927,121370.0,5235.0,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1.0,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.596709,-7.95e-06,-5.1e-07,-1.845e-05,3.64199895242804,0.3211007359693375,-2.954939382e-07,-1.73611779e-06,Eta,8.0,Boo,1,67711,,9.585173976856456,,,,G,241,5676.947207461514,3.2286869051547877,HIP67927 - Mufrid,"HIP67927 - Mufrid belongs to the Boo constellation. For more information, visit https://explorer.openstars.org/#view/hip-67927",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip67927.png,https://explorer.openstars.org/#view/hip-67927,300,0.22
74958,74958,75187,,,Wo 9520,,,15.364702,20.977756,11.4116,78.47,129.36,0.0,10.66,10.373,M9,2.1,-6.781787,-8.218354,4.085415,4.98e-06,-7.9e-07,6.68e-06,4.0224695707913325,0.3661309166060487,3.804332951e-07,6.27154977e-07,,,Ser,1,74958,,0.0061773185859152,OT,10.728,10.598,M,242,3040.6906141096147,0.2865580004901569,HIP75187,"HIP75187 belongs to the Ser constellation. For more information, visit https://explorer.openstars.org/#view/hip-75187",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip75187.png,https://explorer.openstars.org/#view/hip-75187,0,0.09
8036,8036,8051,,,Gl 70,,,1.722273,4.32166,11.4129,-420.14,-763.36,-25.8,10.93,10.643,M2V:,1.525,10.242877,4.95912,0.860009,-1.069e-05,-3.1e-05,-4.41e-05,0.450889891158272,0.0754271903550287,-2.0368961974e-06,-3.700873711e-06,,,Psc,1,8036,,0.0048172590355916,,10.995,10.875,M,243,3619.4708510175474,0.17861210383946763,HIP8051,"HIP8051 belongs to the Psc constellation. For more information, visit https://explorer.openstars.org/#view/hip-8051",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip8051.png,https://explorer.openstars.org/#view/hip-8051,0,0.09
116379,116379,116745,222237.0,,Gl 902,,,23.660331,-72.722155,11.4207,141.07,-736.86,71.7,7.09,6.802,K3V,0.989,3.378804,-0.301207,-10.905962,-1.641e-05,9.3e-06,-8.214e-05,6.194260215358268,-1.2692410414832525,6.839266591e-07,-3.572398086e-06,,,Tuc,1,116379,,0.1656532649318018,,,,K,244,4499.152792475962,0.676881977153538,HIP116745,"HIP116745 belongs to the Tuc constellation. For more information, visit https://explorer.openstars.org/#view/hip-116745",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip116745.png,https://explorer.openstars.org/#view/hip-116745,0,0.1
91416,91416,91699,,,NN 4070,,,18.69974,31.83049,11.4469,-303.3,8.59,0.0,11.27,10.977,M4,1.579,1.771646,-9.562697,6.037186,-1.659e-05,-2.82e-06,4e-07,4.895580531650935,0.5555468513980812,-1.4704398931e-06,4.1645495e-08,,,Lyr,1,91416,,0.0035416040042646,,11.343,11.193,M,245,3553.3259142576017,0.1589225243990867,HIP91699,"HIP91699 belongs to the Lyr constellation. For more information, visit https://explorer.openstars.org/#view/hip-91699",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip91699.png,https://explorer.openstars.org/#view/hip-91699,0,0.09
36727,36727,36834,,,Gl 277.1,,,7.574383,62.941501,11.4745,-496.04,-104.92,0.0,10.4,10.101,M0,0.942,-2.090916,4.782662,10.218531,2.32e-05,1.582e-05,-2.65e-06,1.982968833389416,1.0985364241680111,-2.404869781e-06,-5.08666513e-07,,,Cam,1,36727,,0.0079359696819576,,10.463,10.303,M,246,4603.596262258127,0.14168314020823686,HIP36834,"HIP36834 belongs to the Cam constellation. For more information, visit https://explorer.openstars.org/#view/hip-36834",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip36834.png,https://explorer.openstars.org/#view/hip-36834,0,0.09
72622,72622,72848,131511.0,5553.0,Gl 567,,,14.889939,19.152798,11.5101,-442.75,216.84,-31.0,6.0,5.695,K2V,0.841,-7.906486,-7.463478,3.776241,7.71e-06,4.125e-05,1.03e-06,3.898176990015007,0.33427939361236,-2.1465125706e-06,1.051269984e-06,,,Boo,1,72622,,0.4591980128368683,DE,6.047,5.977,K,247,4850.1040051455975,0.9693748243435537,HIP72848,"HIP72848 belongs to the Boo constellation. For more information, visit https://explorer.openstars.org/#view/hip-72848",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip72848.png,https://explorer.openstars.org/#view/hip-72848,0,0.11
84536,84536,84794,,,Gl 669A,,,17.331727,26.500848,11.5915,-221.17,348.97,-33.7,11.26,10.939,M4,1.628,-1.805608,-10.214932,5.172121,-5.35e-06,4.115e-05,2.17e-06,4.537435646703848,0.4625270527251337,-1.0722624172e-06,1.691854301e-06,,,Her,1,84536,Gl 669,0.0036677523159949,V647,11.397,11.147,M,248,3495.85656770886,0.16708679589918854,HIP84794,"HIP84794 belongs to the Her constellation. For more information, visit https://explorer.openstars.org/#view/hip-84794",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip84794.png,https://explorer.openstars.org/#view/hip-84794,0,0.09
11933,11933,11964,16157.0,,Gl 103,,,2.572931,-43.796352,11.6036,57.89,-293.65,41.9,8.89,8.567,K7V comp SB,1.39,6.546404,5.224808,-8.031079,1.321e-05,1.471e-05,-4.158e-05,0.6735918697630972,-0.764390547984505,2.806586396e-07,-1.423655372e-06,,,Eri,1,11933,,0.0325986788904468,CC,8.983,8.813,K,249,3799.241367459103,0.421374844300534,HIP11964,"HIP11964 belongs to the Eri constellation. For more information, visit https://explorer.openstars.org/#view/hip-11964",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip11964.png,https://explorer.openstars.org/#view/hip-11964,0,0.1
109209,109209,109555,,,Gl 851,,,22.19169,18.426191,11.6171,329.21,178.44,-51.4,10.25,9.925,M2,1.465,9.808944,-5.024807,3.671819,-3.876e-05,4.069e-05,-7.08e-06,5.80977083748228,0.3215976986383962,1.5960551177e-06,8.65101531e-07,,,Peg,1,109209,,0.0093325430079698,,,,M,250,3696.6898515044986,0.23826370368975613,HIP109555,"HIP109555 belongs to the Peg constellation. For more information, visit https://explorer.openstars.org/#view/hip-109555",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip109555.png,https://explorer.openstars.org/#view/hip-109555,0,0.09
13356,13356,13389,,,Gl 118,,,2.872625,-63.67982,11.6455,979.1,630.58,94.0,11.36,11.029,M,1.549,3.770908,3.527811,-10.438969,1.667e-05,9.128e-05,-7.039e-05,0.7520515385940303,-1.1114225280415726,4.7468107463e-06,3.057138106e-06,,,Hor,1,13356,,0.0033759810485542,,11.443,11.253,M,251,3589.696072853439,0.15203678059320355,HIP13389,"HIP13389 belongs to the Hor constellation. For more information, visit https://explorer.openstars.org/#view/hip-13389",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip13389.png,https://explorer.openstars.org/#view/hip-13389,0,0.09
23638,23638,23693,33262.0,1674.0,Gl 189,Zet Dor,,5.091853,-57.472704,11.6455,-31.87,117.42,-2.4,4.71,4.379,F7V,0.526,1.474776,6.085643,-9.818715,2.75e-06,3.73e-06,5.63e-06,1.33304406603645,-1.0030879109030486,-1.545101199e-07,5.69268223e-07,Zet,,Dor,1,23638,,1.543121065657792,,,,F,252,5895.557981056152,1.2020687825559704,HIP23693,"HIP23693 belongs to the Dor constellation. For more information, visit https://explorer.openstars.org/#view/hip-23693",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip23693.png,https://explorer.openstars.org/#view/hip-23693,0,0.11
23652,23652,23708,,,GJ 1075,,,5.096497,-57.553834,11.6591,-32.02,118.83,0.0,8.98,8.647,K7V,1.386,1.465829,6.081014,-9.839066,3.09e-06,5.09e-06,3.6e-06,1.3342597796732705,-1.00450389408916,-1.552373405e-07,5.76104096e-07,,,Dor,1,23652,,0.0302830769426577,,,,K,253,3804.9118782776272,0.40493584374844455,HIP23708,"HIP23708 belongs to the Dor constellation. For more information, visit https://explorer.openstars.org/#view/hip-23708",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip23708.png,https://explorer.openstars.org/#view/hip-23708,0,0.1
69232,69232,69454,,,,,,14.220196,-56.742061,11.6795,355.7,178.03,0.0,10.2,9.863,M2V:,1.5,-5.353243,-3.516911,-9.766517,4.01e-06,-2.146e-05,5.53e-06,3.72283848421979,-0.9903357867542938,1.7244822617e-06,8.63113795e-07,,,Cen,1,69232,,0.0098809795394112,,,,M,254,3651.151372767678,0.2513125210555976,HIP69454,"HIP69454 belongs to the Cen constellation. For more information, visit https://explorer.openstars.org/#view/hip-69454",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip69454.png,https://explorer.openstars.org/#view/hip-69454,0,0.09
61748,61748,61941,110379.0,4825.0,Gl 482A,29Gam Vir,Porrima,12.694345,-1.449375,11.685,-616.66,60.66,-19.9,2.74,2.402,F0V+...,0.368,-11.488622,-2.111702,-0.295552,1.361e-05,3.802e-05,3.95e-06,3.323371773544628,-0.0252963627301925,-2.9896520425e-06,2.94087978e-07,Gam,29.0,Vir,1,61748,Gl 482,9.532350439205146,,,,F,255,6678.692158897095,2.326343117953113,HIP61941 - Porrima,"HIP61941 - Porrima belongs to the Vir constellation. For more information, visit https://explorer.openstars.org/#view/hip-61941",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip61941.png,https://explorer.openstars.org/#view/hip-61941,300,0.22
63307,63307,63510,,,Gl 494,,,13.012942,12.375723,11.6904,-618.79,-16.63,-11.1,9.76,9.421,M2,1.448,-11.0195,-2.992712,2.505483,1.31e-06,3.67e-05,-3.35e-06,3.4067801981874783,0.2159971205354937,-2.9999785739e-06,-8.0624515e-08,,,Vir,1,63307,,0.0148456767505227,DT,9.802,9.692,M,256,3719.326131444441,0.29680634020672925,HIP63510,"HIP63510 belongs to the Vir constellation. For more information, visit https://explorer.openstars.org/#view/hip-63510",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip63510.png,https://explorer.openstars.org/#view/hip-63510,0,0.09
108830,108830,109176,210027.0,8430.0,Gl 848,24Iot Peg,,22.116847,25.345112,11.7261,296.73,26.93,-5.5,3.77,3.424,F5V,0.435,9.335368,-5.015491,5.019565,2.93e-06,1.757e-05,-1.02e-06,5.7901768826418,0.442355645402835,1.4385876343e-06,1.30560324e-07,Iot,24.0,Peg,1,108830,,3.718775833249356,,,,F,257,6316.4721992113755,1.6250778561849848,HIP109176,"HIP109176 belongs to the Peg constellation. For more information, visit https://explorer.openstars.org/#view/hip-109176",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip109176.png,https://explorer.openstars.org/#view/hip-109176,0,0.11
53829,53829,53985,95650.0,,Gl 410,,,11.043982,21.96714,11.7716,141.43,-51.13,-13.9,9.57,9.216,K,1.437,-10.576702,2.703881,4.403412,9.72e-06,-1.081e-05,-8.02e-06,2.891307687629898,0.3833989230042025,6.856719884e-07,-2.47885234e-07,,,Leo,1,53829,,0.0179308137708044,,,,K,258,3734.158962076766,0.32358072932391285,HIP53985,"HIP53985 belongs to the Leo constellation. For more information, visit https://explorer.openstars.org/#view/hip-53985",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip53985.png,https://explorer.openstars.org/#view/hip-53985,0,0.09
92580,92580,92871,,,Gl 735,,,18.924281,8.402507,11.773,92.03,-69.58,-13.5,10.1,9.746,M2Ve,1.539,2.790755,-11.307203,1.720327,1.97e-06,1.396e-05,-5.95e-06,4.954365065022764,0.1466514073331175,4.461740302e-07,-3.37333358e-07,,,Aql,1,92580,,0.0110052522142054,V1285,10.143,10.043,M,259,3602.0275756977376,0.2724963255021001,HIP92871,"HIP92871 belongs to the Aql constellation. For more information, visit https://explorer.openstars.org/#view/hip-92871",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip92871.png,https://explorer.openstars.org/#view/hip-92871,0,0.09
73243,73243,73470,,,Gl 572,,,15.015422,45.426209,11.7938,241.12,370.51,-10.0,9.15,8.792,M0,1.427,-5.829123,-5.876436,8.401216,2.547e-05,6.1e-06,7.58e-06,3.931028342599032,0.7928369054777112,1.1689827465e-06,1.796283167e-06,,,Boo,1,73243,,0.0264972009887896,,,,M,260,3747.772393073636,0.39043852781218613,HIP73470,"HIP73470 belongs to the Boo constellation. For more information, visit https://explorer.openstars.org/#view/hip-73470",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip73470.png,https://explorer.openstars.org/#view/hip-73470,0,0.1
69749,69749,69972,125072.0,,Gl 542,,,14.318081,-59.379037,11.798,-454.49,-810.0,-14.9,6.66,6.301,K3V,1.017,-4.936333,-3.427027,-10.152722,2.43e-05,4.852e-05,-1.048e-05,3.7484647299901535,-1.036359699169605,-2.2034296967e-06,-3.926990812e-06,,,Cen,1,69749,,0.2627846540838492,,,,K,261,4439.686856264926,0.8753626735183412,HIP69972,"HIP69972 belongs to the Cen constellation. For more information, visit https://explorer.openstars.org/#view/hip-69972",https://raw.githubusercontent.com/openstars-org/stars-database/main/images/hip69972.png,https://explorer.openstars.org/#view/hip-69972,0,0.1
